timestamp,head_x,head_y,head_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,l_finger_x,l_finger_y,l_finger_z,l_thumb_x,l_thumb_y,l_thumb_z,l_hip_x,l_hip_y,l_hip_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,r_finger_x,r_finger_y,r_finger_z,r_thumb_x,r_thumb_y,r_thumb_z,r_hip_x,r_hip_y,r_hip_z
1771937646.9617274,0.5679387450218201,0.4996856451034546,-0.5465598106384277,0.6761237978935242,0.7461631894111633,-0.00639179116114974,0.7175648212432861,1.003822684288025,0.02318517491221428,0.7706519961357117,1.2942475080490112,-0.19084057211875916,0.7886831760406494,1.3420153856277466,-0.3103373050689697,0.7718147039413452,1.324464201927185,-0.22274348139762878,0.6304527521133423,1.3212026357650757,0.07485918700695038,0.4106317162513733,0.7146962285041809,-0.12988020479679108,0.328561007976532,0.9985009431838989,-0.2683906555175781,0.3057081997394562,1.2818700075149536,-0.5608200430870056,0.3049640655517578,1.3529431819915771,-0.697232723236084,0.32010623812675476,1.3267323970794678,-0.5914309620857239,0.4427700936794281,1.3177754878997803,-0.07546354830265045
1771937647.0115469,0.5676419734954834,0.4996679127216339,-0.5222989320755005,0.6761161088943481,0.7461994290351868,-0.0019128064159303904,0.7177020311355591,1.0038361549377441,0.023629335686564445,0.7710567712783813,1.2936142683029175,-0.19038687646389008,0.7890461087226868,1.3417471647262573,-0.30897921323776245,0.7720946669578552,1.324063777923584,-0.2221372425556183,0.6304153203964233,1.3204822540283203,0.07474146783351898,0.41067177057266235,0.7146961092948914,-0.12375787645578384,0.3285578489303589,0.9984716773033142,-0.2572057843208313,0.30570629239082336,1.2815074920654297,-0.533584475517273,0.30495497584342957,1.3528982400894165,-0.6662715077400208,0.32009920477867126,1.3266631364822388,-0.5638924837112427,0.4427410662174225,1.3168988227844238,-0.07534468919038773
1771937647.077153,0.5673531293869019,0.49965158104896545,-0.5130324959754944,0.6760684847831726,0.7461989521980286,0.0013596712378785014,0.7177330255508423,1.0039018392562866,0.03201935812830925,0.7709426879882812,1.2933984994888306,-0.16617783904075623,0.7887978553771973,1.3417373895645142,-0.2783307433128357,0.7718727588653564,1.3239885568618774,-0.19652493298053741,0.6303561925888062,1.3194644451141357,0.07424037158489227,0.41080132126808167,0.714824378490448,-0.11958612501621246,0.3287352919578552,0.9984838962554932,-0.24670974910259247,0.306805819272995,1.2814257144927979,-0.5083811283111572,0.30646058917045593,1.3528984785079956,-0.6363182663917542,0.3214697539806366,1.326657772064209,-0.5375158786773682,0.4427407681941986,1.3157581090927124,-0.07484216243028641
1771937647.1444764,0.5671361684799194,0.49965333938598633,-0.5216022729873657,0.6760572195053101,0.7462003827095032,-0.0007123852265067399,0.7177768349647522,1.0039091110229492,0.026020735502243042,0.7703420519828796,1.292764663696289,-0.16800418496131897,0.7875686287879944,1.3414901494979858,-0.28010663390159607,0.7708150744438171,1.3235046863555908,-0.19690828025341034,0.6301819086074829,1.3178199529647827,0.07046206295490265,0.41083526611328125,0.7148635387420654,-0.12006141245365143,0.329007625579834,0.9984354376792908,-0.23785242438316345,0.30707114934921265,1.2803475856781006,-0.4973328113555908,0.30669957399368286,1.352159857749939,-0.6256786584854126,0.3217008709907532,1.3258081674575806,-0.5272009372711182,0.44268718361854553,1.3138281106948853,-0.07107213139533997
1771937647.1972566,0.5670081973075867,0.4996775984764099,-0.5230796933174133,0.6760541200637817,0.746199905872345,-0.0015459915157407522,0.7178164720535278,1.0039089918136597,0.02567501738667488,0.7690483331680298,1.291986346244812,-0.17090825736522675,0.7846522331237793,1.3414175510406494,-0.2826170325279236,0.7682539224624634,1.323180913925171,-0.199763685464859,0.6301037669181824,1.3161647319793701,0.06974165141582489,0.4110073447227478,0.7148810625076294,-0.1257714480161667,0.32946541905403137,0.9983266592025757,-0.24454455077648163,0.30902227759361267,1.2787492275238037,-0.49776753783226013,0.3098163604736328,1.350917935371399,-0.6231752634048462,0.3243888020515442,1.3243743181228638,-0.5264924168586731,0.44268718361854553,1.311782956123352,-0.07034671306610107
1771937647.2575176,0.5667977333068848,0.49967747926712036,-0.5304944515228271,0.6760868430137634,0.746276319026947,0.0026799533516168594,0.7178812623023987,1.0045534372329712,0.025737259536981583,0.7631571292877197,1.2912758588790894,-0.17098546028137207,0.7732109427452087,1.340481162071228,-0.2843779921531677,0.7582641243934631,1.3218404054641724,-0.20142844319343567,0.630102276802063,1.3153380155563354,0.06941276043653488,0.41097554564476013,0.714948296546936,-0.12601688504219055,0.3293880224227905,0.9985065460205078,-0.2734411358833313,0.3362690508365631,1.2105642557144165,-0.7298339605331421,0.35510140657424927,1.2013134956359863,-0.855250358581543,0.36080992221832275,1.197326898574829,-0.7424828410148621,0.44261854887008667,1.3104755878448486,-0.07000482082366943
1771937647.3125477,0.5667765140533447,0.4997047781944275,-0.5313754677772522,0.6761573553085327,0.7462797164916992,0.0024659577757120132,0.7179514169692993,1.0045530796051025,0.027326375246047974,0.7603493332862854,1.2901155948638916,-0.16720464825630188,0.767130434513092,1.3397120237350464,-0.2767471671104431,0.7524977922439575,1.320804238319397,-0.1954827904701233,0.6299551725387573,1.3132424354553223,0.06668989360332489,0.41097545623779297,0.7149484753608704,-0.12295655161142349,0.32939860224723816,0.9985073208808899,-0.3072362542152405,0.35714787244796753,1.126613736152649,-0.8866242170333862,0.39175280928611755,1.060044527053833,-1.0006163120269775,0.39418959617614746,1.073301911354065,-0.8899378776550293,0.4423108696937561,1.307149052619934,-0.06725901365280151
1771937647.3719087,0.5667734146118164,0.49971166253089905,-0.5351070761680603,0.6761589050292969,0.7462126612663269,5.123682785779238e-05,0.7181167006492615,1.004533290863037,0.02406197600066662,0.7603917121887207,1.289990782737732,-0.171072855591774,0.7672337889671326,1.3397613763809204,-0.2822865843772888,0.7524883151054382,1.3208184242248535,-0.20002388954162598,0.6296628713607788,1.3116153478622437,0.06219577044248581,0.4104085862636566,0.714893102645874,-0.12515778839588165,0.3267682194709778,0.9985024929046631,-0.3293910026550293,0.368407279253006,1.0478794574737549,-0.9555298089981079,0.407308429479599,0.9406777024269104,-1.0649807453155518,0.40812262892723083,0.9643993973731995,-0.9576072692871094,0.4418133795261383,1.3049030303955078,-0.06271866708993912
1771937647.4263,0.5668103098869324,0.4997631907463074,-0.5155874490737915,0.6761484742164612,0.746648907661438,0.01012913417071104,0.7182887196540833,1.005435824394226,0.02710159681737423,0.7605365514755249,1.2914464473724365,-0.17310640215873718,0.7673308253288269,1.3416550159454346,-0.28442925214767456,0.7525860071182251,1.3227030038833618,-0.20153780281543732,0.628388524055481,1.311631679534912,0.0576029010117054,0.40680474042892456,0.7149814963340759,-0.09153615683317184,0.31934797763824463,1.0012198686599731,-0.3353729546070099,0.3773786425590515,0.9906740188598633,-1.012158989906311,0.41701579093933105,0.8482376933097839,-1.1194955110549927,0.42081189155578613,0.8780602812767029,-1.0122501850128174,0.43866458535194397,1.3050321340560913,-0.0581195168197155
1771937647.4784195,0.5667757391929626,0.5000256299972534,-0.5233493447303772,0.6761454343795776,0.7469557523727417,0.00015468194033019245,0.7187994122505188,1.0063685178756714,0.026749679818749428,0.7622711658477783,1.2937816381454468,-0.1528192162513733,0.7693309783935547,1.3449985980987549,-0.2513030469417572,0.7536084651947021,1.3262606859207153,-0.17810924351215363,0.6279399394989014,1.3125470876693726,0.050803691148757935,0.40181106328964233,0.7152307033538818,-0.10096585750579834,0.31646034121513367,1.0021201372146606,-0.37544599175453186,0.38537412881851196,0.8863353133201599,-1.0711296796798706,0.421238511800766,0.7238948345184326,-1.1718487739562988,0.42583131790161133,0.7740398049354553,-1.0706923007965088,0.43608349561691284,1.3053478002548218,-0.051310740411281586
1771937647.5404105,0.5669220089912415,0.5001338124275208,-0.47951412200927734,0.6761607527732849,0.7469689249992371,0.0173681378364563,0.7194754481315613,1.006711483001709,0.06272575259208679,0.7689315676689148,1.2938039302825928,-0.0802953913807869,0.7784262895584106,1.345008373260498,-0.17046931385993958,0.7610176801681519,1.3262879848480225,-0.1049218401312828,0.628076434135437,1.313949465751648,0.0463506318628788,0.4006936550140381,0.715937077999115,-0.06947315484285355,0.314985454082489,1.002851963043213,-0.3821651339530945,0.39023593068122864,0.8091601133346558,-1.1116899251937866,0.4211901128292084,0.6457532048225403,-1.2190842628479004,0.4268578588962555,0.7005366086959839,-1.1134361028671265,0.43607887625694275,1.3067363500595093,-0.04683368280529976
1771937647.5784664,0.566872239112854,0.5003033876419067,-0.4373456835746765,0.6761292219161987,0.7469754815101624,0.055379003286361694,0.7194751501083374,1.0070126056671143,0.11212512105703354,0.768908679485321,1.2956568002700806,-0.021730123087763786,0.7783289551734924,1.3483020067214966,-0.10910328477621078,0.7608583569526672,1.329398274421692,-0.04687003046274185,0.6281235218048096,1.3153762817382812,0.046808309853076935,0.3998618721961975,0.715972900390625,-0.07048103213310242,0.31505876779556274,1.0028417110443115,-0.43691959977149963,0.39341503381729126,0.7398451566696167,-1.1840929985046387,0.418194055557251,0.5757068395614624,-1.2904536724090576,0.425354540348053,0.634576141834259,-1.1830636262893677,0.43581709265708923,1.308148741722107,-0.047293927520513535
1771937647.6394594,0.5668691992759705,0.5003145337104797,-0.39617055654525757,0.6761105060577393,0.7469537854194641,0.08661835640668869,0.7195762395858765,1.0071656703948975,0.15667873620986938,0.7691456079483032,1.2971117496490479,0.039721738547086716,0.7784604430198669,1.3510569334030151,-0.0425996333360672,0.7609023451805115,1.3319766521453857,0.014496637508273125,0.6283371448516846,1.3170634508132935,0.04726026579737663,0.3992580771446228,0.7159726023674011,-0.07060801982879639,0.31497079133987427,1.002838373184204,-0.4629434645175934,0.394793301820755,0.6909304857254028,-1.1699261665344238,0.4146595895290375,0.5261443853378296,-1.273817777633667,0.4232783913612366,0.5843212604522705,-1.1692776679992676,0.4357840120792389,1.3097611665725708,-0.047749124467372894
1771937647.690749,0.5668631792068481,0.5004868507385254,-0.41175785660743713,0.6761139631271362,0.7469525933265686,0.09383895248174667,0.7195779085159302,1.0075803995132446,0.159587100148201,0.7689239382743835,1.2995408773422241,0.021878384053707123,0.7776899337768555,1.354616641998291,-0.0681917667388916,0.7599863409996033,1.3352783918380737,-0.004883450455963612,0.62834233045578,1.3197189569473267,0.04763687029480934,0.39850595593452454,0.7159649729728699,-0.08160433173179626,0.3149348199367523,1.0026254653930664,-0.5164912939071655,0.3942224383354187,0.63349848985672,-1.2139499187469482,0.4112798273563385,0.4735572040081024,-1.3169658184051514,0.42039766907691956,0.5274626612663269,-1.2111334800720215,0.4346334934234619,1.3124146461486816,-0.0481279231607914
1771937647.7540088,0.566856861114502,0.5006734132766724,-0.4156354069709778,0.6761230230331421,0.7472103238105774,0.09437498450279236,0.7196522951126099,1.008220911026001,0.156856968998909,0.7691739797592163,1.302207350730896,0.0172547809779644,0.7777806520462036,1.3581891059875488,-0.0726059302687645,0.7599979639053345,1.3391247987747192,-0.00988228153437376,0.6283763647079468,1.322508692741394,0.04803202301263809,0.39756840467453003,0.7161877155303955,-0.0916818231344223,0.31505411863327026,1.0021439790725708,-0.5786353349685669,0.3918609023094177,0.5937386155128479,-1.2773081064224243,0.4073341488838196,0.42991867661476135,-1.3773905038833618,0.41689735651016235,0.4869424104690552,-1.2735549211502075,0.43403419852256775,1.3156529664993286,-0.048529088497161865
1771937647.8052557,0.5668536424636841,0.5007829070091248,-0.4299180507659912,0.6761918067932129,0.7473328113555908,0.09651315957307816,0.7196517586708069,1.009124517440796,0.16188475489616394,0.7690284848213196,1.3063035011291504,0.019130202010273933,0.7772389650344849,1.364343285560608,-0.07034090161323547,0.7592642307281494,1.3448295593261719,-0.008223903365433216,0.6283926963806152,1.3261675834655762,0.04825632646679878,0.3967168629169464,0.7162889838218689,-0.10247025638818741,0.31501179933547974,1.0011718273162842,-0.5997868180274963,0.3890191316604614,0.5558360815048218,-1.2294018268585205,0.4033673405647278,0.3852371871471405,-1.3306883573532104,0.4129928648471832,0.43984276056289673,-1.2283681631088257,0.43320536613464355,1.3196837902069092,-0.04876205325126648
1771937647.8450952,0.566982090473175,0.5007836222648621,-0.4079688489437103,0.6762421727180481,0.7473533749580383,0.11269231885671616,0.7196602821350098,1.0092490911483765,0.20328731834888458,0.7690922021865845,1.3068643808364868,0.10294189304113388,0.7772477865219116,1.365415096282959,0.027248894795775414,0.7592888474464417,1.3459221124649048,0.07658334821462631,0.6286575198173523,1.3278769254684448,0.04828996583819389,0.39679405093193054,0.7163070440292358,-0.10648366063833237,0.31513655185699463,1.0003641843795776,-0.5990539789199829,0.38602250814437866,0.5395075082778931,-1.1714825630187988,0.39917248487472534,0.37083157896995544,-1.2756009101867676,0.4090994894504547,0.42530950903892517,-1.173956274986267,0.43314582109451294,1.3219077587127686,-0.04880917817354202
1771937647.9012299,0.5671154260635376,0.5010621547698975,-0.4170941412448883,0.6765722632408142,0.7474271655082703,0.11443042755126953,0.7196827530860901,1.0094619989395142,0.20989830791950226,0.7690702676773071,1.308906078338623,0.13096222281455994,0.7772189974784851,1.3679673671722412,0.06204705685377121,0.7592003345489502,1.3483459949493408,0.10545553267002106,0.6287072896957397,1.329609751701355,0.04870793595910072,0.39680546522140503,0.7163621783256531,-0.10776426643133163,0.3151755630970001,0.9972113370895386,-0.5905853509902954,0.3833373188972473,0.5117902159690857,-1.125029444694519,0.39528995752334595,0.3421076834201813,-1.162131667137146,0.40550461411476135,0.3949636220932007,-1.1023061275482178,0.4328770041465759,1.3234889507293701,-0.04923110455274582
1771937647.956296,0.5673879981040955,0.5012826323509216,-0.4279446601867676,0.6766836643218994,0.7476535439491272,0.10610981285572052,0.7198798656463623,1.0099999904632568,0.18581488728523254,0.7693381309509277,1.3100230693817139,0.05850328132510185,0.7772318124771118,1.369353175163269,-0.006663516163825989,0.7592164874076843,1.350109338760376,0.03520556911826134,0.6287311315536499,1.331469178199768,0.04896121099591255,0.39689773321151733,0.7164264917373657,-0.11417637765407562,0.3150319457054138,0.9927811026573181,-0.7122556567192078,0.38084250688552856,0.47877195477485657,-1.3993346691131592,0.39157041907310486,0.3129000663757324,-1.4850268363952637,0.4020727574825287,0.36091312766075134,-1.3875038623809814,0.43203407526016235,1.3260082006454468,-0.04949270561337471
1771937648.0094535,0.5676408410072327,0.5013231039047241,-0.445495069026947,0.6769830584526062,0.7481881976127625,0.09664250910282135,0.7198811769485474,1.011298418045044,0.18451310694217682,0.769264280796051,1.3116700649261475,0.03637285530567169,0.7767587304115295,1.3715697526931763,-0.02116716094315052,0.7585619688034058,1.352400541305542,0.015370234847068787,0.6289564371109009,1.3332082033157349,0.049357347190380096,0.39697930216789246,0.716556191444397,-0.12121418863534927,0.31515103578567505,0.9839590787887573,-0.734794020652771,0.37849849462509155,0.4546700417995453,-1.4270598888397217,0.38852936029434204,0.29004180431365967,-1.5311299562454224,0.39900779724121094,0.33331790566444397,-1.4228419065475464,0.4317181706428528,1.328268051147461,-0.049889735877513885
1771937648.069699,0.5682359933853149,0.501327395439148,-0.4524106979370117,0.6772066354751587,0.7483959197998047,0.08948758989572525,0.7198780179023743,1.011630654335022,0.16732442378997803,0.7692639231681824,1.3120688199996948,-0.014925213530659676,0.7764941453933716,1.3721802234649658,-0.07365445792675018,0.7581652402877808,1.3531397581100464,-0.0355587862432003,0.6290454864501953,1.334426760673523,0.0495690256357193,0.39707624912261963,0.7166269421577454,-0.12455226480960846,0.3151528239250183,0.9798996448516846,-0.8153139352798462,0.376566618680954,0.4327099621295929,-1.551390290260315,0.38592231273651123,0.2745588421821594,-1.6707483530044556,0.39630240201950073,0.31526049971580505,-1.5502318143844604,0.4313334822654724,1.330051302909851,-0.050109416246414185
1771937648.1115901,0.5683961510658264,0.5013517141342163,-0.45784980058670044,0.6773335933685303,0.7485126852989197,0.08167850226163864,0.7198784947395325,1.011881709098816,0.1577945053577423,0.7692527770996094,1.3132579326629639,-0.032347045838832855,0.7762477993965149,1.3740990161895752,-0.10249488055706024,0.7578314542770386,1.3550639152526855,-0.055126916617155075,0.6293054819107056,1.3356099128723145,0.04972241446375847,0.39711901545524597,0.716718316078186,-0.12952448427677155,0.3152501881122589,0.9725884795188904,-0.822721004486084,0.37472397089004517,0.4226936399936676,-1.5050076246261597,0.38419920206069946,0.2661687135696411,-1.626051664352417,0.39424365758895874,0.3053382635116577,-1.506666898727417,0.43130120635032654,1.3314509391784668,-0.05027047544717789
1771937648.1729217,0.5688254833221436,0.5016565918922424,-0.4724211096763611,0.6774883270263672,0.7488043308258057,0.07466200739145279,0.719874382019043,1.0123554468154907,0.15107008814811707,0.7688242793083191,1.314375400543213,-0.046023689210414886,0.7753403782844543,1.3755650520324707,-0.1263822615146637,0.7567561864852905,1.3566968441009521,-0.07087145745754242,0.6293236017227173,1.3366960287094116,0.050113826990127563,0.39721181988716125,0.7167955040931702,-0.13671763241291046,0.3151452839374542,0.9658521413803101,-0.8230289220809937,0.37314584851264954,0.41187334060668945,-1.4746509790420532,0.38267412781715393,0.25794845819473267,-1.591145634651184,0.39223986864089966,0.2976827621459961,-1.4766002893447876,0.43094339966773987,1.332746982574463,-0.050663113594055176
1771937648.211843,0.5695655941963196,0.5017257332801819,-0.47433772683143616,0.6776953935623169,0.7489722371101379,0.07079638540744781,0.7199084162712097,1.0132410526275635,0.14850834012031555,0.7687408924102783,1.3161078691482544,-0.05716155096888542,0.7750542759895325,1.377759575843811,-0.14627552032470703,0.7563972473144531,1.3587726354599,-0.08381931483745575,0.6296359300613403,1.337480902671814,0.05049010366201401,0.3972909450531006,0.7168194651603699,-0.13801512122154236,0.31471580266952515,0.9569785594940186,-0.811819851398468,0.3737114667892456,0.3952005207538605,-1.3899775743484497,0.3835294544696808,0.24381248652935028,-1.5034829378128052,0.39156827330589294,0.2783331871032715,-1.3937935829162598,0.43095141649246216,1.3340193033218384,-0.05103962495923042
1771937648.2849398,0.5698546171188354,0.5017923712730408,-0.4865625500679016,0.6777837872505188,0.749128520488739,0.06478683650493622,0.7199002504348755,1.0135751962661743,0.1389603614807129,0.7688332796096802,1.3165411949157715,-0.06391152739524841,0.7752221822738647,1.3783279657363892,-0.15353569388389587,0.7564235329627991,1.3593623638153076,-0.09097561985254288,0.6296790838241577,1.3378310203552246,0.0508587583899498,0.39722758531570435,0.7168237566947937,-0.1443198174238205,0.31396299600601196,0.9517311453819275,-0.7796099781990051,0.37319597601890564,0.39891451597213745,-1.2937047481536865,0.38409534096717834,0.24710865318775177,-1.4109355211257935,0.39369890093803406,0.29843398928642273,-1.3019745349884033,0.4309171736240387,1.3350075483322144,-0.05140908807516098
1771937648.3412597,0.5701034665107727,0.502020537853241,-0.49690932035446167,0.6780344247817993,0.7491582632064819,0.06121393293142319,0.7198807001113892,1.0139516592025757,0.15080900490283966,0.7680681347846985,1.318347692489624,0.018556023016572,0.7742024064064026,1.3809810876846313,-0.05460130050778389,0.7553478479385376,1.3615864515304565,-0.006246120668947697,0.6297135949134827,1.3393253087997437,0.05105917900800705,0.39718520641326904,0.7168779373168945,-0.14989304542541504,0.31355923414230347,0.9470865726470947,-0.7528277039527893,0.3729344308376312,0.4033394157886505,-1.2176684141159058,0.38485896587371826,0.25167497992515564,-1.3425815105438232,0.39502793550491333,0.3165302574634552,-1.2299784421920776,0.4308438301086426,1.3367936611175537,-0.05162084102630615
